name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
38501,2024-05-31,78.5,52.3,65.4,78.5,52.3,65.4,55.5,73.1,0,0,0,,0,0,19.7,10.8,112,1021.9,0,9.9,233.6,20.2,8,10,2024-05-31T05:26:28,2024-05-31T19:53:44,0.79,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-06-01,71.4,62.6,66.4,71.4,62.6,66.4,58.1,75.7,0.076,100,20.83,rain,0,0,29.1,16,173.1,1019.7,48,8.9,75.9,6.5,3,10,2024-06-01T05:26:08,2024-06-01T19:54:22,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,KRNC"
38501,2024-06-02,82.1,64.1,70.6,84.2,64.1,70.9,65,84.1,0.031,100,25,rain,0,0,21.9,8,193.9,1016.3,75.1,8.9,219.6,19.1,7,30,2024-06-02T05:25:50,2024-06-02T19:54:59,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72327400372,99999963855,LFFT1,KCSV,KSRB,K8A3"
38501,2024-06-03,85.7,59.7,72.3,88.7,59.7,73.2,66.1,83,0,0,0,,0,0,24.2,6.8,196.6,1014.2,37.4,7.3,226.4,19.5,9,30,2024-06-03T05:25:33,2024-06-03T19:55:35,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-06-04,80.6,63.1,72.5,84.4,63.1,72.8,68.8,88.8,0.036,100,8.33,rain,0,0,24.2,13.1,168.3,1011.7,28,8.7,139.8,12,5,30,2024-06-04T05:25:19,2024-06-04T19:56:10,0.93,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-06-05,84,66.5,75.2,87.9,66.5,76.2,69.9,84.8,0.018,100,16.67,rain,0,0,25.1,11.9,193.8,1009.8,55,9.6,190.1,16.4,8,30,2024-06-05T05:25:05,2024-06-05T19:56:43,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72327400372,99999963855,LFFT1,KCSV,KSRB,K8A3"
38501,2024-06-06,84,65.2,74,87,65.2,74.8,67.4,81.4,0.031,100,25,rain,0,0,21.9,12,228.2,1009.1,62.6,9.5,229.5,19.9,9,30,2024-06-06T05:24:54,2024-06-06T19:57:16,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-06-07,80.3,55.9,69.2,79.7,55.9,69.1,55.5,68,0,0,0,,0,0,21.7,10.1,325.7,1012.9,21.8,8.3,265.4,23,9,10,2024-06-07T05:24:45,2024-06-07T19:57:47,0.04,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72327400372,99999963855,72325003847,LFFT1,KSRB,K8A3"
38501,2024-06-08,82.1,52.8,69,81.9,52.8,69,57.9,71.8,0,0,0,,0,0,12.8,8.8,229.7,1014.6,14.1,9.5,159.2,13.9,7,10,2024-06-08T05:24:37,2024-06-08T19:58:18,0.07,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-06-09,74.9,65.9,71,74.9,65.9,71,66.6,86.2,0.071,100,16.67,rain,0,0,22.6,7.1,283.7,1012.6,91.5,9.8,74.4,6.5,3,10,2024-06-09T05:24:30,2024-06-09T19:58:47,0.1,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"72327400372,99999963855,72325003847,LFFT1,KSRB,K8A3"
38501,2024-06-10,78.5,54.1,67.8,78.5,54.1,67.8,57.1,72.9,0,0,0,,0,0,16.8,9,315.2,1012.5,37.1,7.7,233.4,20.1,9,10,2024-06-10T05:24:26,2024-06-10T19:59:14,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72327400372,99999963855,72325003847,LFFT1,KSRB,K8A3"
38501,2024-06-11,76.5,50.2,63.8,76.5,50.2,63.8,53.5,72.8,0,0,0,,0,0,16.1,8.8,23.2,1015.3,17.5,7.5,269,23.2,9,10,2024-06-11T05:24:23,2024-06-11T19:59:41,0.17,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-06-12,80.4,49.2,66.8,81.3,49.2,67,56.4,72.8,0,0,0,,0,0,11.4,5.1,3.9,1016.5,10.4,8.4,245.9,21.2,9,10,2024-06-12T05:24:22,2024-06-12T20:00:06,0.2,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-06-13,87.6,57.9,73.4,91.1,57.9,74.5,64.1,76.1,0,0,0,,0,0,11.9,7.2,214.8,1015.7,36.6,9.6,249.8,21.5,8,30,2024-06-13T05:24:22,2024-06-13T20:00:30,0.23,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72327400372,99999963855,LFFT1,KSRB,K8A3,TR889"
38501,2024-06-14,89.4,63.3,76.7,92.8,63.3,77.9,67,75.7,0,0,0,,0,0,15.4,7.6,258.8,1015.3,14,8.2,254.1,21.9,9,30,2024-06-14T05:24:24,2024-06-14T20:00:52,0.25,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-06-15,90.9,63.1,77.8,93.7,63.1,79.1,66.4,71.9,0,0,0,,0,0,13.9,6.8,10.9,1016.5,14.3,8.8,235,20.2,8,30,2024-06-15T05:24:28,2024-06-15T20:01:13,0.3,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3"
38501,2024-06-16,91.2,63.1,75.3,99.7,63.1,77.2,69.2,83.1,0,0,0,,0,0,16.1,7.9,174.6,1017.6,10.7,9.3,175.7,15,9,60,2024-06-16T05:24:34,2024-06-16T20:01:33,0.33,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-06-17,89.6,70.1,80.8,95.5,70.1,83.4,70.3,72.6,0,0,0,,0,0,21.9,13.1,176.2,1019.5,15,9.9,231.5,20.1,8,60,2024-06-17T05:24:41,2024-06-17T20:01:51,0.36,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,72325003847,LFFT1,KSRB,K8A3"
38501,2024-06-18,89.1,70.5,79.8,95.1,70.5,82.5,70.7,75.2,0,0,0,,0,0,15.9,7.7,176.1,1021,21.1,9.9,166.4,14.4,6,30,2024-06-18T05:24:49,2024-06-18T20:02:08,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72327400372,99999963855,72325003847,LFFT1,KSRB,K8A3"
38501,2024-06-19,82,64.9,74.3,86.3,64.9,75.3,67.9,81.7,0,0,0,,0,0,15,7.6,119.5,1024.4,8.1,9.6,168.8,14.6,7,10,2024-06-19T05:24:59,2024-06-19T20:02:23,0.42,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3"
38501,2024-06-20,89.2,61.3,76.5,90.8,61.3,77.5,65.9,73.9,0,0,0,,0,0,11.6,6,300.2,1025.9,39.6,7.8,229.4,19.7,8,10,2024-06-20T05:25:11,2024-06-20T20:02:36,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3"
38501,2024-06-21,89.2,63.3,77.6,93.5,63.3,80.1,69.1,77.9,0,0,0,,0,0,11.4,5.4,20.5,1023.4,22.4,9,205.1,17.7,8,10,2024-06-21T05:25:24,2024-06-21T20:02:48,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72327400372,99999963855,72325003847,LFFT1,KSRB,K8A3"
38501,2024-06-22,94.4,65.1,79.5,96.6,65.1,81,67.5,71.9,0,0,0,,0,0,14.1,9.4,212.2,1018.7,13.3,8.3,212.8,18.1,8,10,2024-06-22T05:25:39,2024-06-22T20:02:59,0.52,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,72325003847,LFFT1,KSRB,K8A3"
38501,2024-06-23,90.8,65.1,77.9,97.3,65.1,79.9,69,77.3,0.024,100,16.67,rain,0,0,27.7,12.8,233,1013.6,34.2,9.2,134.8,11.7,6,30,2024-06-23T05:25:55,2024-06-23T20:03:08,0.56,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3"
38501,2024-06-24,87.4,62.9,75.9,87.1,62.9,75.8,64.5,73,0.005,100,4.17,rain,0,0,17.7,8.9,358,1014.9,29.6,7.4,266,23.1,9,30,2024-06-24T05:26:12,2024-06-24T20:03:15,0.6,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"72327400372,99999963855,72325003847,LFFT1,KSRB,K8A3"
38501,2024-06-25,91,58,75.7,93.6,58,76.3,63.4,70.6,0,0,0,,0,0,13.4,7.5,205.2,1015.7,1.3,9.9,237,20.6,9,30,2024-06-25T05:26:31,2024-06-25T20:03:20,0.63,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,72325003847,LFFT1,KSRB,K8A3,TR889"
38501,2024-06-26,91.1,67,77.4,96.3,67,79.8,69.3,79,0.112,100,16.67,rain,0,0,26.8,8.9,309.7,1011.9,22.3,9.2,135.8,11.8,5,30,2024-06-26T05:26:51,2024-06-26T20:03:24,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,KRNC"
38501,2024-06-27,83.8,67.9,75,88.6,67.9,76.3,70.1,86.2,0.008,100,8.33,rain,0,0,18.6,9.5,48.8,1011.9,70.7,9,210.3,18.2,9,10,2024-06-27T05:27:13,2024-06-27T20:03:26,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,KRNC"
38501,2024-06-28,90.2,66.4,79.1,97.7,66.4,82.4,69.7,75,0,0,0,,0,0,17.2,9.5,165.4,1013.7,19.1,9.7,216.3,18.8,8,60,2024-06-28T05:27:36,2024-06-28T20:03:27,0.75,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,KRNC"
38501,2024-06-29,89.1,75.4,81.6,99,75.4,85.9,73.5,77.3,0,0,0,,0,0,21.3,9.9,208.9,1017.6,37.2,9.8,226,19.7,8,60,2024-06-29T05:28:00,2024-06-29T20:03:26,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,KRNC"
38501,2024-06-30,87.1,71.8,78,93.6,71.8,79.8,73.3,86.9,0.03,100,29.17,rain,0,0,20.1,6.7,324.8,1019.7,30,9.3,167.5,14.4,7,60,2024-06-30T05:28:26,2024-06-30T20:03:23,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,KRNC"
38501,2024-07-01,80.1,63.2,72.5,80.8,63.2,72.5,59.9,66.6,0,0,0,,0,0,21.5,11.6,25.2,1019.5,10.3,9.9,257.9,22.4,9,10,2024-07-01T05:28:53,2024-07-01T20:03:18,0.85,Clear,Clear conditions throughout the day.,clear-day,"BLDT1,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,KRNC"
38501,2024-07-02,88.4,61.2,76.3,93.7,61.2,78.3,65.5,71,0,0,0,,0,0,23.5,13.1,173.8,1018.5,40.6,9.9,231.6,20.2,8,10,2024-07-02T05:29:21,2024-07-02T20:03:11,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,KRNC"
38501,2024-07-03,92,73.2,81.5,100,73.2,85,69.7,68.5,0,0,0,,0,0,22.6,10.1,196,1019,32.5,9.8,216.2,18.5,7,60,2024-07-03T05:29:50,2024-07-03T20:03:03,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,KRNC"
38501,2024-07-04,94.6,72,82.2,102.2,72,86.5,72.8,76,0,0,0,,0,0,22.1,11.9,238.8,1015.8,15.6,9.9,237.3,20.6,9,60,2024-07-04T05:30:20,2024-07-04T20:02:53,0.96,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,KRNC"
38501,2024-07-05,87.1,71.9,78,95.4,71.9,80.7,74,88.5,0.024,100,12.5,rain,0,0,36.7,8.5,253.8,1013,35.4,9.3,189,16.3,7,60,2024-07-05T05:30:51,2024-07-05T20:02:42,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3"
38501,2024-07-06,83.8,66.3,75.4,85.2,66.3,76.2,67.9,79.9,0,0,0,,0,0,15.2,5.8,349.2,1016.1,18.1,8.3,184.4,15.9,9,10,2024-07-06T05:31:24,2024-07-06T20:02:28,0.02,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,KRNC"
38501,2024-07-07,89.2,64.8,77.1,91.5,64.8,78.1,66.8,74.3,0,0,0,,0,0,15.2,6,3.8,1016.8,1.6,9.5,247.2,21.2,9,10,2024-07-07T05:31:57,2024-07-07T20:02:13,0.06,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,KRNC"
38501,2024-07-08,91.1,68.2,78.6,94.1,68.2,80.6,69.9,77.7,0,0,0,,0,0,15,8.5,255.5,1016.9,10.1,9.9,204.3,17.6,8,30,2024-07-08T05:32:31,2024-07-08T20:01:56,0.09,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,72325003847,LFFT1,KSRB,K8A3"
38501,2024-07-09,92.6,70.1,81.5,100.1,70.1,86.2,72.6,76.1,0,0,0,,0,0,29.3,16.9,183.2,1013.2,31.8,9.9,177.2,15.3,7,60,2024-07-09T05:33:06,2024-07-09T20:01:38,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72327400372,99999963855,72325003847,LFFT1,KSRB,K8A3"
38501,2024-07-10,82.1,63.1,73.4,83.3,63.1,73.6,65.1,77.8,0.026,100,37.5,rain,0,0,25.4,11.7,273.9,1015.3,61,8.5,255.4,22,9,10,2024-07-10T05:33:43,2024-07-10T20:01:17,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,KRNC"
38501,2024-07-11,87.3,59.4,73.9,87.9,59.4,74.4,63.2,73.5,0,0,0,,0,0,13.4,8,29,1018.2,5.5,8.7,250.4,21.9,9,10,2024-07-11T05:34:20,2024-07-11T20:00:55,0.19,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3"
38501,2024-07-12,90.9,61.5,76.7,92.4,61.5,77.5,65.3,72.4,0,0,0,,0,0,14.3,6.9,335.3,1019.9,11.8,8.8,241.5,21,9,10,2024-07-12T05:34:57,2024-07-12T20:00:31,0.22,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,72325003847,LFFT1,KSRB,K8A3"
38501,2024-07-13,92.7,63.5,79,95.4,63.5,80.2,66.6,71.1,0,0,0,,0,0,15,5.8,16.5,1022.2,1.2,8.5,250.1,21.4,9,30,2024-07-13T05:35:36,2024-07-13T20:00:06,0.25,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,72325003847,LFFT1,KSRB,K8A3"
38501,2024-07-14,94.6,64.9,80.3,97.4,64.9,81.8,67.5,70.4,0,0,0,,0,0,14.5,5.9,321,1020.2,1.6,9.6,224.7,19.6,8,30,2024-07-14T05:36:15,2024-07-14T19:59:38,0.28,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,72325003847,LFFT1,KSRB,K8A3,TR889"
38501,2024-07-15,94.7,70.3,82.1,99.2,70.3,85.2,70,70.2,0,0,0,,0,0,20.8,7.4,225,1016.8,27.3,9.9,247.2,21.4,9,60,2024-07-15T05:36:56,2024-07-15T19:59:09,0.32,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72327400372,99999963855,72325003847,LFFT1,KSRB,K8A3"
38501,2024-07-16,90.9,71.9,79.7,97.8,71.9,82.6,72.3,79.9,0.023,100,12.5,rain,0,0,23.3,14.1,223.6,1015.5,26.5,9.9,175.2,15.1,7,60,2024-07-16T05:37:36,2024-07-16T19:58:39,0.35,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"72327400372,99999963855,72325003847,LFFT1,KSRB,K8A3"
38501,2024-07-17,89.3,68.6,76,99.3,68.6,77.6,72.1,88.9,0.107,100,37.5,rain,0,0,32.2,11,212.4,1015.5,43.6,8.5,155.2,13.4,6,60,2024-07-17T05:38:18,2024-07-17T19:58:06,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72327400372,99999963855,72325003847,LFFT1,KSRB,K8A3,KRNC"
38501,2024-07-18,80.3,65,73.4,82.4,65,73.6,69.1,87.8,0.031,100,16.67,rain,0,0,17.9,6.8,1,1017.4,67.7,8,243.8,21.2,8,10,2024-07-18T05:39:00,2024-07-18T19:57:32,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3"
38501,2024-07-19,82.3,59.4,71.3,84.4,59.4,71.9,64.7,81.5,0.001,100,4.17,rain,0,0,13.2,4.4,351.5,1018.8,42.4,8.2,151.8,13.1,7,10,2024-07-19T05:39:42,2024-07-19T19:56:56,0.44,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,KRNC"
38501,2024-07-20,85,64.8,74.1,90.5,64.8,75.1,69.9,87.7,0.023,100,20.83,rain,0,0,14.1,8.4,208.3,1018.5,65.7,8.2,173,15,7,30,2024-07-20T05:40:25,2024-07-20T19:56:19,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3"
38501,2024-07-21,86.6,68.3,75.9,91.4,68.3,77.5,71.4,87.4,0.009,100,8.33,rain,0,0,13,4.6,321.7,1017.3,68.6,9,202.7,17.5,8,60,2024-07-21T05:41:09,2024-07-21T19:55:40,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3"
38501,2024-07-22,82.1,69.7,73.9,86.6,69.7,74.5,71.5,92.2,0.062,100,16.67,rain,0,0,16.6,7.6,215.4,1016.8,69.4,9.6,144.9,12.6,8,60,2024-07-22T05:41:53,2024-07-22T19:54:59,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,KRNC"
38501,2024-07-23,77.1,68,71.7,77.1,68,71.7,69.1,91.9,0.112,100,37.5,rain,0,0,13.6,4.3,300,1019.2,61.3,8.5,93,8.1,6,30,2024-07-23T05:42:38,2024-07-23T19:54:17,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"99999963855,72325003847,LFFT1,KCSV,K8A3,TR889,KRNC"
38501,2024-07-24,77,69.7,72.7,77,69.7,72.7,70,91.7,0.287,100,62.5,rain,0,0,13.9,4.7,300.8,1022,72.1,8.1,146.4,12.7,5,30,2024-07-24T05:43:23,2024-07-24T19:53:34,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"99999963855,72325003847,LFFT1,KCSV,K8A3,KRNC"
38501,2024-07-25,82.3,69,74.9,86.2,69,75.6,69.6,84.6,0.016,100,16.67,rain,0,0,13.6,5,2.2,1021.7,39.5,9.6,177.4,15.4,6,30,2024-07-25T05:44:08,2024-07-25T19:52:48,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"99999963855,72325003847,LFFT1,KCSV,K8A3,KRNC"
38501,2024-07-26,82.3,69.7,74.6,85.4,69.7,75.2,69.5,84.8,0.012,100,8.33,rain,0,0,11.4,5.2,21.5,1020,12.3,8.5,117.3,10.1,6,30,2024-07-26T05:44:54,2024-07-26T19:52:01,0.69,Rain,Clear conditions throughout the day with rain.,rain,"99999963855,LFFT1,K8A3,KRNC"
38501,2024-07-27,84.8,67.9,76.5,88.1,67.9,77.6,67.6,75.6,0,0,0,,0,0,15,5.5,56.1,1019.3,4.8,9.2,193,16.7,7,30,2024-07-27T05:45:40,2024-07-27T19:51:13,0.75,Clear,Clear conditions throughout the day.,clear-day,"99999963855,LFFT1,K8A3,KRNC"
38501,2024-07-28,80.9,71.5,74.1,84.9,71.5,74.3,70.3,88.2,1.521,100,37.5,rain,0,0,17.2,8.1,226.8,1019.7,63.5,8.5,46,4,2,30,2024-07-28T05:46:26,2024-07-28T19:50:23,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"99999963855,LFFT1,K8A3,KRNC"
38501,2024-07-29,83,69.7,74.4,88.2,69.7,75,70.5,88.1,0.057,100,16.67,rain,0,0,28.9,7.7,248.3,1017.6,49.5,9.3,135.4,11.7,5,75,2024-07-29T05:47:12,2024-07-29T19:49:32,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"99999963855,LFFT1,K8A3,KRNC"
38501,2024-07-30,86.3,68.3,74.4,95.5,68.3,75.8,70.2,87.3,0.598,100,29.17,rain,0,0,20.8,9.5,245.7,1016.2,57.8,9.3,134.8,11.7,5,75,2024-07-30T05:47:59,2024-07-30T19:48:39,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"99999963855,LFFT1,K8A3,KRNC"
38501,2024-07-31,88.4,68.3,77,98.1,68.3,79.5,71.5,84.1,0.361,100,29.17,rain,0,0,18.8,7.1,231.3,1018,42.1,9.1,195.9,17,8,100,2024-07-31T05:48:46,2024-07-31T19:47:45,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"99999963855,LFFT1,K8A3,KRNC"
38501,2024-08-01,89.9,71.9,80.5,100.1,71.9,84,72.7,78.5,0.239,100,12.5,rain,0,0,20.8,10,232.2,1018.7,41.3,9,217.8,18.8,9,75,2024-08-01T05:49:33,2024-08-01T19:46:50,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"99999963855,LFFT1,K8A3,KRNC"
38501,2024-08-02,85.5,70.9,78.1,92.6,70.9,79.8,72.1,82.7,0.239,100,20.83,rain,0,0,22.1,7.6,237.8,1015.3,46.5,8.3,190,16.2,7,75,2024-08-02T05:50:21,2024-08-02T19:45:53,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"99999963855,72325003847,LFFT1,K8A3,KRNC"
38501,2024-08-03,82.3,67.6,74.2,85.2,67.6,74.9,68.4,83.6,0,0,0,,0,0,18.6,7.5,307.8,1014.7,59.2,8.3,212.1,18.4,8,30,2024-08-03T05:51:08,2024-08-03T19:44:55,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999963855,72325003847,LFFT1,K8A3,KRNC"
38501,2024-08-04,85.7,67.2,76.9,90.1,67.2,78.5,69.7,79.9,0,0,0,,0,0,11.4,5.2,18.2,1017.2,14.1,8.7,215.3,18.5,8,60,2024-08-04T05:51:56,2024-08-04T19:43:55,0,Clear,Clear conditions throughout the day.,clear-day,"99999963855,72325003847,LFFT1,K8A3,KRNC"
38501,2024-08-05,88.1,68.3,78.2,93.2,68.3,80,69.2,75.9,0,0,0,,0,0,14.3,7.1,19.3,1018,4.1,9.4,229.8,19.9,8,30,2024-08-05T05:52:44,2024-08-05T19:42:54,0.04,Clear,Clear conditions throughout the day.,clear-day,"99999963855,72325003847,LFFT1,K8A3,KRNC"
38501,2024-08-06,87.8,67.2,78,91.3,67.2,79.7,68.4,74.6,0,0,0,,0,0,14.1,5.9,354.6,1014.7,5.7,9.4,233.8,20.2,9,15,2024-08-06T05:53:31,2024-08-06T19:41:52,0.07,Clear,Clear conditions throughout the day.,clear-day,"99999963855,72325003847,LFFT1,K8A3,KRNC"
38501,2024-08-07,85.4,65.9,76.9,91.7,65.9,78.9,70.8,82.7,0.04,100,8.33,rain,0,0,13.9,8,340,1010.4,28.3,9.1,129.5,11.2,7,60,2024-08-07T05:54:19,2024-08-07T19:40:49,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"99999963855,72325003847,LFFT1,K8A3,TR889,KRNC"
38501,2024-08-08,87.3,71.6,77.8,96.7,71.6,80.5,73,86,0.005,100,4.17,rain,0,0,20.6,9.1,360,1009.3,57.7,7.5,181.8,15.8,7,30,2024-08-08T05:55:07,2024-08-08T19:39:45,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72327400372,99999963855,72325003847,LFFT1,KSRB,K8A3,KRNC"
38501,2024-08-09,82.3,64.9,74.2,83.6,64.9,74.7,67.1,80.4,0,0,0,,0,0,17.2,7.4,347.5,1014.6,52.7,8.8,196.6,16.9,8,10,2024-08-09T05:55:55,2024-08-09T19:38:39,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72327400372,99999963855,72325003847,LFFT1,KSRB,K8A3,KRNC"
38501,2024-08-10,77.8,62.4,69.9,77.8,62.4,69.9,60,72.4,0,0,0,,0,0,18.3,7.6,4.3,1019.9,3,9.9,221.7,19.1,8,10,2024-08-10T05:56:43,2024-08-10T19:37:32,0.2,Clear,Clear conditions throughout the day.,clear-day,"99999963855,72325003847,LFFT1,K8A3,KRNC"
38501,2024-08-11,78.2,59.7,68.8,78.2,59.7,68.8,57.3,68.8,0,0,0,,0,0,17,7.1,18.2,1020.1,0,9.9,229.1,19.8,8,10,2024-08-11T05:57:31,2024-08-11T19:36:24,0.24,Clear,Clear conditions throughout the day.,clear-day,"99999963855,72325003847,LFFT1,K8A3,KRNC"
38501,2024-08-12,79.3,61.6,69.7,79.3,61.6,69.7,57.7,67.6,0,0,0,,0,0,15.2,6,22.1,1019.4,0.3,9.9,226.3,19.3,8,10,2024-08-12T05:58:19,2024-08-12T19:35:15,0.25,Clear,Clear conditions throughout the day.,clear-day,"99999963855,72325003847,LFFT1,K8A3,KRNC"
38501,2024-08-13,80.9,63,71.4,81.6,63,71.4,60.4,70,0,0,0,,0,0,15.4,6.4,14.3,1019.3,32.7,9.8,200.1,17.5,8,10,2024-08-13T05:59:07,2024-08-13T19:34:05,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999963855,72325003847,LFFT1,K8A3,KRNC"
