I am responding as a - Selected Choice,I am responding as a - Other - Text,My ethnic/race background is - Selected Choice,My ethnic/race background is - Other - Text,Please check which school your child/children attends.,How many children in total do you have attending the school selected above? (This will ensure you only have to complete one survey per school your children attend.),Have you completed the 2024-2025 Family Engagement survey for another child/School?,How likely are you to recommend Putnam County Schools to a friend or family member? - Group,How likely are you to recommend Putnam County Schools to a friend or family member?,Please respond to the following statements regarding your student(s): - I understand the academic standards and curriculum that my child/children are expected to learn at their grade level.,"Please respond to the following statements regarding your student(s): - My child's teacher and school provide me with helpful information on how to support my child's progress, including through initiatives like parent-teacher conferences, parent workshops, and other resources.",Please respond to the following statements regarding your student(s): - It is important for my child/children to read for 20 minutes a day at home.,"Please answer the following questions regarding your student(s) school. ([QID103-ChoiceGroup-SelectedChoices]) - When I walk into [QID103-ChoiceGroup-SelectedChoices],  I feel the school is welcoming.","Please answer the following questions regarding your student(s) school. ([QID103-ChoiceGroup-SelectedChoices]) - The administration at my child's school is approachable, easy to contact, and helpful.","Please answer the following questions regarding your student(s) school. ([QID103-ChoiceGroup-SelectedChoices]) - The teachers at my child's school is approachable, easy to contact, and helpful.","Please answer the following questions regarding your student(s) school. ([QID103-ChoiceGroup-SelectedChoices]) - The staff at my child's school is approachable, easy to contact, and helpful.""","Please answer the following questions regarding communication at your child's/children's school. ([QID103-ChoiceGroup-SelectedChoices]) - My student's school communicates with families in multiple ways (email, phone, website, handbook, newsletters, social media, and communication app (like Parent Square, Dojo, Remind, PowerSchool, and Google Classroom).","Please answer the following questions regarding communication at your child's/children's school. ([QID103-ChoiceGroup-SelectedChoices]) - My student's teacher keeps me informed on a regularly basis about how my child is doing in school. (PowerSchool, graded work comes home, progress reports, report cards, conferences, phone, text, notes home, Parent Square, Dojo, Remind, social media, etc.)",The school provides a safe environment for my child.,"Do you feel that, as a parent, you can trust the public school system with your child's education?",Please respond on the following statements: - It is easy to get a translator if I need one.,"Please respond on the following statements: - The school's policies and programs reflect, respect, and value the diversity of the families in the community.","Please respond on the following statements: - I feel welcome at family engagement events. (Back to School/Annual Title I Meeting, Reading Nights, Math Nights, Freshman Orientation, FAFSA, ACT, etc.)",Please respond on the following statements: - Directional signs in the school make it easy for me to find my way around.,"Please respond on the following statements regarding [QID103-ChoiceGroup-SelectedChoices]: - If the school can't help me, they will connect me to someone who can.","Please respond on the following statements regarding [QID103-ChoiceGroup-SelectedChoices]: - I understand the rules and requirements for student dress, language, and behavior.",Please respond on the following statements regarding [QID103-ChoiceGroup-SelectedChoices]: - I feel empowered to advocate for my child's and other children's success in school.,"Please respond on the following statements regarding [QID103-ChoiceGroup-SelectedChoices]: - The school connects students, families, and staff to expanded learning opportunities, community services, and community improvement initiatives.",The best ways to communicate overall with me is: (Select all that apply) - Selected Choice,The best ways to communicate overall with me is: (Select all that apply) - Other (Please Specify) - Text,What platforms do you look for school or PCSS communication on?,What types of workshops and events would you like to see offered? (Check all that apply) - Selected Choice,Have you attended a Family Engagement event meeting at your child's school?,Please answer the following statements: - Do you know the school has a Family/Parent Resource Center you can use?,Please answer the following statements: - The school's Family Engagement Plan has been made available to me.,Please answer the following statements: - I have access to the internet.,Please answer the following statements: - I would like to have some school meetings in places other than the school.,Please answer the following statements: - I know that child care and/or transportation are available for a Family Engagement event if needed.,Please answer the following statements: - PCSS has a Return to School plan. Have you been able to review that?,Please answer the following statements: - PCSS has a Safe Return to In-Person Instruction and Continuity of Services plan. Have you been able to review that?,Please answer the following statements: - PCSS has a Federal Relief Spending Plan on the ESSER website. Have you been able to review that?,"If you cannot attend school activities, please select any that apply. - Selected Choice","If you cannot attend school activities, please select any that apply. - Other (please specify) - Text","What time of day would be best for you to attend a family engagement activity or meeting? (Check all that
apply.) - Selected Choice","What time of day would be best for you to attend a family engagement activity or meeting? (Check all that
apply.) - Other (please specify) - Text"
Parent,,White/Caucasian,,Springfield Elementary,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Email,Text,Parent Square",,,"Computer skills,STEM",No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,My work schedule,,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Rydell High School,1,No,Promoter,9,Agree,Agree,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,,,,,Agree,Agree,Agree,Neutral,"Text,Parent Square",,,Computer skills,Yes,Yes,Yes,Yes,No,Yes,No,No,No,"My work schedule,Too busy",,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Rydell High School,1,No,Promoter,9,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Text,Parent Square",,,Grade Level Workshops,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,,,Early Evening (5:00 PM or Later),
Parent,,Hispanic/Latino,,Rydell High School,1,Yes,Promoter,10,Agree,Agree,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Agree,Agree,Neutral,Agree,Agree,Agree,Parent Square,,,Grade Level Workshops,Yes,No,No,Yes,No,No,,,,Too busy,,During School,
Parent,,White/Caucasian,,Rydell High School,1,Yes,Passive,8,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Email,Text,In person,Phone Call,Parent Square",,,How to understand testing/curriculum,Yes,Yes,Yes,Yes,No,Yes,,,,My work schedule,,"Lunch,Early Evening (5:00 PM or Later)",
Parent,,White/Caucasian,,Rydell High School,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Neutral,"Email,Text,Parent Square",,,"Grade Level Workshops,Computer skills,Literacy/Reading events,How to understand testing/curriculum,Math Events,STEM,ACT/Exam Prep",Yes,Yes,Yes,Yes,No,Yes,No,No,No,,,Early Evening (5:00 PM or Later),
Parent,,Asian,,Rydell High School,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"e-newsletter,Email,Text,Parent Square",,,"English as a Second Language,Parenting,Math Events,STEM",Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,"My work schedule,Too busy",,Immediately After School Dismissal,
Parent,,White/Caucasian,,Rydell High School,2,No,Detractor,5,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Agree,Agree,Neutral,,,,,Neutral,Agree,Agree,Agree,"Text,Parent Square",,,Social-Emotional / Mental Health,Yes,No,Yes,Yes,No,No,No,Yes,No,,,Immediately After School Dismissal,
Parent,,White/Caucasian,,Rydell High School,2,No,Passive,7,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Neutral,Agree,Neutral,,,,,Agree,Agree,Neutral,Agree,"Text,Parent Square",,,,No,Yes,Yes,Yes,No,Yes,No,No,No,,,During School,
Parent,,Other,,Rydell High School,1,No,Detractor,3,Agree,Agree,Agree,Agree,Neutral,Neutral,Agree,Agree,Agree,Neutral,Agree,,,,,Agree,Agree,Agree,Disagree,"Email,Text,In person,Phone Call",,,"Grade Level Workshops,Computer skills,Literacy/Reading events,STEM,Other (Please Specify)",Yes,No,No,Yes,No,No,No,No,No,"My work schedule,Too busy",,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Rydell High School,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"e-newsletter,Social Media,Email,Parent Square",,"Parent Square,PCSS Facebook,School Facebook","How to understand testing/curriculum,Social-Emotional / Mental Health,Other (Please Specify)",No,Yes,Yes,Yes,No,Yes,No,No,No,Other (please specify),"I don't have enough notice to be able to schedule around it. By the time I find out about activities happening during school, I have work events scheduled that can't be moved. ",Early Evening (5:00 PM or Later),
Legal Guardian,,White/Caucasian,,Rydell High School,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Newsletters sent home,Text",,,,Yes,Yes,Yes,Yes,No,Yes,No,No,No,,,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Rydell High School,1,No,Passive,7,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,,,,,Agree,Agree,Agree,Agree,"Text,In person",,,"Registration and School Nutrition Online Forms Technical Assistance,Social-Emotional / Mental Health",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,My work schedule,,Immediately After School Dismissal,
Parent,,White/Caucasian,,Rydell High School,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"e-newsletter,Email,Text,In person,Phone Call,Parent Square",,,"Grade Level Workshops,Computer skills,Literacy/Reading events,STEM,ACT/Exam Prep",Yes,Yes,Yes,Yes,No,Yes,No,No,No,My work schedule,,During School,
Parent,,White/Caucasian,,Rydell High School,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Newsletters sent home,e-newsletter,Social Media,Email,Text,Parent Square",,"Parent Square,PCSS Facebook,School Facebook",,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,,,"Before School Hours,During School,Early Evening (5:00 PM or Later)",
Parent,,Asian,,Rydell High School,1,No,Passive,7,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Neutral,,,,,Agree,Agree,Neutral,Disagree,"Text,In person,Phone Call,Parent Square",,,"Registration and School Nutrition Online Forms Technical Assistance,English as a Second Language,Computer skills,Literacy/Reading events,How to understand testing/curriculum,Math Events,STEM,ACT/Exam Prep,Power School Workshop,Educational Delivery Support (Google Classroom, Canvas, etc.),Other (Please Specify)",Yes,No,No,Yes,Yes,No,No,No,No,Other (please specify),,"Before School Hours,Immediately After School Dismissal",
Parent,,Asian,,Rydell High School,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Email,Text,Phone Call,Parent Square",,,Math Events,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,My work schedule,,"During School,Immediately After School Dismissal",
Parent,,Other,,Rydell High School,1,No,Detractor,4,Disagree,Agree,Neutral,Disagree,Disagree,Neutral,Agree,Agree,Agree,Neutral,Neutral,,,,,Neutral,Agree,Agree,Agree,"Email,Text,In person,Phone Call,Parent Square",,,Social-Emotional / Mental Health,No,No,Yes,Yes,No,No,No,No,No,My work schedule,,"Immediately After School Dismissal,Early Evening (5:00 PM or Later)",
Parent,,Hispanic/Latino,,Rydell High School,1,No,Passive,8,Agree,Agree,Agree,Disagree,Disagree,Neutral,Disagree,Agree,Agree,Agree,Agree,Neutral,Agree,Agree,Agree,Neutral,Agree,Agree,Neutral,"Text,Phone Call,Parent Square",,,"Registration and School Nutrition Online Forms Technical Assistance,Grade Level Workshops,Back to School,How to understand testing/curriculum",No,Yes,No,Yes,No,No,No,No,No,"My work schedule,Too busy,Childcare issues",,"During School,Early Evening (5:00 PM or Later)",
Parent,,White/Caucasian,,Rydell High School,2,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Text,Phone Call",,,Grade Level Workshops,Yes,Yes,No,Yes,No,No,No,No,No,"My work schedule,Too busy,Childcare issues",,Early Evening (5:00 PM or Later),
Parent,,Hispanic/Latino,,Rydell High School,1,No,Promoter,9,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Agree,Agree,Neutral,Neutral,Neutral,Neutral,Agree,Neutral,Agree,Agree,Neutral,"Newsletters sent home,Email,Text,Phone Call",,,"Grade Level Workshops,English as a Second Language,Kindergarten Registration,Health Events,Math Events,ACT/Exam Prep",Yes,No,Yes,Yes,No,No,No,No,No,"My work schedule,Childcare issues",,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Rydell High School,1,No,Passive,8,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Neutral,,,,,Neutral,Agree,Neutral,Agree,"Newsletters sent home,Text,Parent Square",,,Other (Please Specify),Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,My work schedule,,Other (please specify),"Late evening, 6:30PM"
Grandparent,,White/Caucasian,,Rydell High School,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Newsletters sent home,Email,Text,Phone Call,Parent Square",,,"Grade Level Workshops,Computer skills,Literacy/Reading events,Social-Emotional / Mental Health,ACT/Exam Prep,Educational Delivery Support (Google Classroom, Canvas, etc.)",No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,,,"During School,Immediately After School Dismissal",
Parent,,White/Caucasian,,Springfield Elementary,1,No,Promoter,10,Agree,Agree,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,,,,,Neutral,Agree,Agree,Agree,"Email,Text,In person,Phone Call,Parent Square",,,"Literacy/Reading events,How to understand testing/curriculum",No,Yes,Yes,Yes,No,No,No,No,No,Too busy,,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Rydell High School,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Text,Phone Call,Parent Square",,,Literacy/Reading events,Yes,Yes,Yes,Yes,No,No,No,No,No,"My work schedule,Childcare issues",,"Early Evening (5:00 PM or Later),Other (please specify)",6:30 or 7 (After dinner time)
Parent,,White/Caucasian,,Rydell High School,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Newsletters sent home,Text,Phone Call,Parent Square",,,,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,My work schedule,,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Rydell High School,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"e-newsletter,Social Media,Email,Text,Parent Square",,"Parent Square,PCSS Facebook,School Facebook",,No,Yes,Yes,Yes,No,Yes,No,No,No,,,Immediately After School Dismissal,
Parent,,White/Caucasian,,Rydell High School,1,No,Passive,8,Agree,Agree,Neutral,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Neutral,,,,,Agree,Neutral,Agree,Agree,"Text,In person,Parent Square",,,"Back to School,Kindergarten Registration",Yes,No,No,Yes,No,No,No,No,No,My work schedule,,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Rydell High School,2,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,,,,,Agree,Agree,Agree,Agree,"Text,Phone Call,Parent Square",,,Computer skills,No,Yes,Yes,Yes,No,Yes,No,No,No,"My work schedule,Too busy",,"Lunch,Immediately After School Dismissal,Early Evening (5:00 PM or Later)",
Parent,,Asian,,Rydell High School,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,Parent Square,,,"Grade Level Workshops,Parenting,Computer skills,Back to School,Health Events,How to understand testing/curriculum,Math Events,STEM",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,My work schedule,,Immediately After School Dismissal,
Parent,,White/Caucasian,,Rydell High School,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Newsletters sent home,Text,Parent Square",,,"Registration and School Nutrition Online Forms Technical Assistance,Kindergarten Registration,Social-Emotional / Mental Health",No,Yes,Yes,Yes,No,Yes,No,No,No,My work schedule,,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Rydell High School,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Newsletters sent home,e-newsletter,Email,Text,Phone Call,Parent Square",,,"Grade Level Workshops,Computer skills,Literacy/Reading events,How to understand testing/curriculum,STEM",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,,,"During School,Immediately After School Dismissal,Early Evening (5:00 PM or Later)",
Parent,,White/Caucasian,,Rydell High School,1,No,Detractor,5,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,,,,,Neutral,Agree,Agree,Disagree,"e-newsletter,Email,Text,In person,Phone Call,Parent Square",,,"English as a Second Language,Social-Emotional / Mental Health,Math Events,STEM",No,Yes,No,Yes,No,No,No,No,No,My work schedule,,Lunch,
Parent,,White/Caucasian,,Rydell High School,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Social Media,Text,In person,Parent Square",,"Parent Square,PCSS Facebook,School Facebook","Grade Level Workshops,Computer skills,Literacy/Reading events,Health Events,How to understand testing/curriculum,Math Events,FAFSA (Financial Aid Workshop),STEM,Power School Workshop,Educational Delivery Support (Google Classroom, Canvas, etc.)",Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,My work schedule,,"Immediately After School Dismissal,Early Evening (5:00 PM or Later)",
Parent,,African-American,,Rydell High School,1,No,Promoter,10,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Newsletters sent home,Email,Text,In person,Phone Call,Parent Square",,,"Computer skills,Literacy/Reading events",Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,My work schedule,,"During School,Lunch,Immediately After School Dismissal,Early Evening (5:00 PM or Later)",
Parent,,White/Caucasian,,Rydell High School,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Agree,Disagree,Agree,Agree,,,,,Neutral,Agree,Agree,Agree,"Newsletters sent home,Text,Parent Square",,,"Grade Level Workshops,Parenting,Computer skills,Back to School,Literacy/Reading events,Kindergarten Registration,Health Events,How to understand testing/curriculum,Math Events,STEM,Educational Delivery Support (Google Classroom, Canvas, etc.)",Yes,Yes,Yes,Yes,Yes,No,No,No,No,"Too busy,Childcare issues",,"During School,Lunch,Immediately After School Dismissal,Early Evening (5:00 PM or Later)",
Parent,,White/Caucasian,,Rydell High School,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Email,Text,Phone Call,Parent Square",,,,No,Yes,Yes,Yes,No,Yes,No,No,No,,,"Immediately After School Dismissal,Early Evening (5:00 PM or Later)",
Parent,,White/Caucasian,,Rydell High School,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Text,Phone Call,Parent Square",,,"Grade Level Workshops,STEM",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,My work schedule,,Early Evening (5:00 PM or Later),
Parent,,Multiracial,,Rydell High School,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Neutral,"Text,Phone Call",,,"Health Events,STEM,Other (Please Specify)",Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,My work schedule,,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Rydell High School,1,No,Promoter,10,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Neutral,,,,,Neutral,Agree,Neutral,Neutral,Text,,,"How to understand testing/curriculum,Power School Workshop,Educational Delivery Support (Google Classroom, Canvas, etc.)",No,No,No,Yes,No,No,No,No,No,"My work schedule,Other (please specify)",Graduate school full time and working two jobs,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Rydell High School,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Newsletters sent home,Text,In person",,,"Computer skills,Literacy/Reading events,How to understand testing/curriculum",,Yes,Yes,Yes,Yes,Yes,No,No,No,My work schedule,,Immediately After School Dismissal,
Parent,,Asian,,Rydell High School,1,No,Passive,8,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Email,Text,Phone Call",,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,
Parent,,Hispanic/Latino,,Rydell High School,1,No,Passive,8,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Agree,"Newsletters sent home,Text,Parent Square",,,Back to School,No,No,No,Yes,No,Yes,No,No,No,Transportation issues,,Early Evening (5:00 PM or Later),
Parent,,Multiracial,,Rydell High School,1,No,Detractor,5,Agree,Agree,Agree,Neutral,Disagree,Neutral,Agree,Agree,Neutral,Neutral,Disagree,,,,,Disagree,Agree,Neutral,Disagree,"Newsletters sent home,e-newsletter,Social Media,Email,Text,Phone Call,Parent Square",,"Parent Square,PCSS Facebook",,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,"My work schedule,I do not feel welcome.",,Immediately After School Dismissal,
Parent,,White/Caucasian,,Rydell High School,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Newsletters sent home,e-newsletter,Social Media,Email,Text,In person,Phone Call,Parent Square",,"Parent Square,PCSS Facebook","Registration and School Nutrition Online Forms Technical Assistance,Literacy/Reading events,Kindergarten Registration,Social-Emotional / Mental Health",No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,My work schedule,,Early Evening (5:00 PM or Later),
Parent,,Asian,,Rydell High School,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Email,Text,Parent Square",,,"Grade Level Workshops,Literacy/Reading events,Health Events,How to understand testing/curriculum,Social-Emotional / Mental Health,Math Events,STEM",Yes,No,Yes,Yes,No,Yes,No,No,No,Childcare issues,,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Hill Valley High School School,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Email,Text,Parent Square",,,,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,My work schedule,,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Rydell High School,1,No,Passive,8,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Newsletters sent home,e-newsletter,Text,In person",,,"Grade Level Workshops,How to understand testing/curriculum,Social-Emotional / Mental Health,Math Events,STEM",Yes,Yes,Yes,Yes,No,No,No,No,No,My work schedule,,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Bayside,2,No,Passive,8,Agree,Agree,Agree,Neutral,Neutral,Agree,Neutral,Agree,Agree,Agree,Agree,,,,,Neutral,Agree,Agree,Neutral,"Newsletters sent home,e-newsletter,Social Media,Email,Text",,"Parent Square,PCSS Facebook,School Facebook","Literacy/Reading events,Social-Emotional / Mental Health",No,Yes,Yes,Yes,No,No,No,No,No,My work schedule,,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Rydell High School,3,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Newsletters sent home,Email,Text,Phone Call,Parent Square",,,,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,,,"During School,Immediately After School Dismissal,Early Evening (5:00 PM or Later)",
Parent,,White/Caucasian,,Springfield Elementary,1,No,Passive,7,Neutral,Neutral,Agree,Agree,Agree,Agree,Agree,Neutral,Neutral,Agree,Neutral,,,,,Agree,Agree,Neutral,Neutral,"Email,Other (Please Specify),Text,Phone Call",Regular notes,,"How to understand testing/curriculum,Educational Delivery Support (Google Classroom, Canvas, etc.)",No,No,No,Yes,No,No,No,No,No,Other (please specify),3 kids 3 different schools. A lot of things are scheduled same time.,,
Parent,,White/Caucasian,,Hill Valley High School School,1,No,Promoter,10,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Newsletters sent home,Social Media,Text",,"Parent Square,PCSS Facebook,School Facebook",Math Events,No,No,Yes,Yes,No,No,Yes,No,No,,,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Rydell High School,1,No,Passive,8,Agree,Agree,Agree,Neutral,Neutral,Agree,Agree,Agree,Neutral,Agree,Agree,,,,,Neutral,Agree,Neutral,Agree,"Email,Text,In person,Parent Square",,,"Registration and School Nutrition Online Forms Technical Assistance,Health Events,Social-Emotional / Mental Health",No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,My work schedule,,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Springfield Elementary,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Text,Phone Call,Parent Square",,,Literacy/Reading events,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,My work schedule,,Immediately After School Dismissal,
Parent,,White/Caucasian,,Hill Valley High School School,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,Text,,,How to understand testing/curriculum,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,My work schedule,,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Rydell High School,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Newsletters sent home,Email,Text,Parent Square",,,,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,My work schedule,,,
Parent,,White/Caucasian,,Bayside,1,Yes,Passive,7,Agree,Neutral,Agree,Agree,Agree,Agree,Agree,Neutral,Neutral,Agree,Neutral,,,,,Agree,Agree,Agree,Neutral,"Email,Other (Please Specify),Text,Phone Call",Regular notes,,How to understand testing/curriculum,No,No,No,Yes,No,No,,,,Other (please specify),3 kids 3 seperate schools,,
Parent,,White/Caucasian,,Rydell High School,1,Yes,Passive,7,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Text,Parent Square",,,,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,Early Evening (5:00 PM or Later),
Grandparent,,White/Caucasian,,Shermer High School,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Neutral,"Email,Text,Phone Call,Parent Square",,,"ACT/Exam Prep,Power School Workshop",Yes,Yes,Yes,Yes,No,Yes,No,No,No,,,Immediately After School Dismissal,
